,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
222,1606968184,1606968259,50.5297026,14.0708032,50.5295919,14.071976199999998,Hala schlosser,budova,B04,sklad
223,1606968327,1606968408,50.5297119,14.070787900000001,50.5295935,14.071955800000001,Hala schlosser,budova,B04,sklad
224,1606968441,1606968522,50.5297134,14.070797099999998,50.5295872,14.0719794,Hala schlosser,budova,B04,sklad
225,1606968555,1606968621,50.5297078,14.0707805,50.5295868,14.0719886,Hala schlosser,budova,,
226,1606968655,1606968735,50.5296934,14.070762699999998,50.5295903,14.0719867,Hala schlosser,budova,B04,sklad
227,1606968772,1606968849,50.5296988,14.0707614,50.5295729,14.0719865,Hala schlosser,budova,,
228,1606968885,1606968970,50.529684,14.070767000000002,50.529576899999995,14.071961199999999,Hala schlosser,budova,,
229,1606969292,1606969363,50.529697,14.070775,50.529573299999996,14.072012099999998,Hala schlosser,budova,A-01-03-01,sklad
230,1606969398,1606969500,50.5296924,14.070777800000002,50.5295817,14.071973800000002,Hala schlosser,budova,,
231,1606969591,1606969683,50.52969570000001,14.070777,50.5295814,14.0720008,Hala schlosser,budova,A-01-03-01,sklad
232,1606969717,1606969795,50.5296969,14.070775699999999,50.529594700000004,14.071972599999999,Hala schlosser,budova,B04,sklad
233,1606969987,1606970014,50.5299064,14.0700715,50.5300055,14.070020699999999,,,,
234,1606970017,1606970098,50.5300131,14.070006699999999,50.5297805,14.0691179,,,,
235,1606970148,1606970161,50.530043400000004,14.0700953,50.52985579999999,14.070265300000004,Hala schlosser,budova,,
236,1606970175,1606970238,50.5297213,14.070794099999999,50.529585600000004,14.0719891,Hala schlosser,budova,,
237,1606970271,1606970349,50.5297111,14.0708044,50.5295197,14.0720459,Hala schlosser,budova,A-01-03-01,sklad
238,1606970379,1606970455,50.529709600000004,14.070781,50.5295528,14.072019000000001,Hala schlosser,budova,A-01-03-01,sklad
239,1606970488,1606970572,50.529697399999996,14.0707647,50.5295571,14.072023199999999,Hala schlosser,budova,A-01-03-01,sklad
240,1606970689,1606970754,50.5297046,14.070776500000001,50.529469299999995,14.071983600000001,Hala schlosser,budova,,
241,1606970782,1606970859,50.5297047,14.0707641,50.5295885,14.0719807,Hala schlosser,budova,B04,sklad
242,1607031780,1607031843,50.5297349,14.070798000000002,50.5295912,14.071105599999996,Hala schlosser,budova,B-01 01-07,sklad
